Year,Month,Day,Quarter,Date_ID
2017,12,11,4,4742
2017,5,3,2,4743
2017,5,3,2,4744
2017,5,3,2,4745
2017,5,3,2,4746
2016,3,3,1,4747
2016,3,3,1,4748
2016,12,24,4,4749
2016,7,10,3,4750
2016,9,12,3,4751
2017,11,20,4,4752
2015,12,12,4,4753
2017,3,2,1,4754
2017,3,2,1,4755
2017,9,21,3,4756
2017,4,30,2,4757
2014,3,11,1,4758
2014,3,11,1,4759
2014,3,11,1,4760
2016,12,30,4,4761
2016,12,30,4,4762
2014,9,17,3,4763
2017,11,24,4,4764
2015,4,24,2,4765
2015,9,3,3,4766
2015,9,3,3,4767
2017,2,6,1,4768
2016,9,19,3,4769
2016,9,19,3,4770
2014,10,31,4,4771
2017,11,23,4,4772
2017,11,23,4,4773
2017,11,23,4,4774
2017,11,16,4,4775
2016,2,19,1,4776
2016,2,19,1,4777
2017,7,11,3,4778
2014,8,7,3,4779
2014,7,11,3,4780
2014,7,11,3,4781
2014,7,11,3,4782
2017,1,28,1,4783
2015,11,12,4,4784
2015,11,12,4,4785
2015,11,12,4,4786
2015,11,12,4,4787
2015,11,12,4,4788
2015,11,12,4,4789
2015,11,12,4,4790
2015,11,12,4,4791
2015,11,12,4,4792
2015,6,29,2,4793
2015,3,16,1,4794
2015,8,13,3,4795
2016,5,14,2,4796
2016,5,14,2,4797
2016,5,14,2,4798
2016,5,14,2,4799
2016,5,14,2,4800
2016,5,14,2,4801
2016,5,14,2,4802
2017,7,13,3,4803
2017,7,13,3,4804
2015,11,22,4,4805
2015,11,22,4,4806
2015,11,22,4,4807
2014,11,23,4,4808
2015,12,27,4,4809
2015,12,27,4,4810
2016,11,14,4,4811
2016,11,14,4,4812
2016,11,14,4,4813
2016,8,5,3,4814
2014,12,26,4,4815
2014,12,26,4,4816
2014,12,26,4,4817
2014,12,26,4,4818
2017,8,6,3,4819
2015,7,4,3,4820
2015,7,4,3,4821
2016,10,7,4,4822
2016,11,21,4,4823
2016,11,21,4,4824
2016,11,21,4,4825
2017,12,11,4,4826
2014,1,11,1,4827
2014,1,11,1,4828
2016,5,15,2,4829
2014,7,11,3,4830
2014,7,11,3,4831
2014,7,11,3,4832
2014,7,11,3,4833
2017,5,10,2,4834
2017,5,10,2,4835
2017,5,10,2,4836
2017,1,6,1,4837
2017,1,6,1,4838
2017,1,6,1,4839
2017,11,20,4,4840
2016,12,23,4,4841
2017,9,29,3,4842
2016,7,11,3,4843
2014,4,4,2,4844
2015,7,23,3,4845
2014,6,25,2,4846
2014,6,25,2,4847
2014,6,25,2,4848
2014,8,9,3,4849
2014,8,9,3,4850
2014,8,9,3,4851
2014,8,9,3,4852
2014,12,12,4,4853
2014,12,12,4,4854
2014,12,12,4,4855
2015,1,13,1,4856
2015,1,13,1,4857
2015,1,13,1,4858
2017,12,15,4,4859
2016,12,18,4,4860
2014,11,4,4,4861
2016,10,11,4,4862
2016,10,11,4,4863
2017,6,26,2,4864
2017,11,13,4,4865
2017,11,13,4,4866
2017,11,13,4,4867
2017,11,13,4,4868
2017,11,24,4,4869
2017,11,24,4,4870
2017,5,23,2,4871
2017,5,23,2,4872
2017,5,23,2,4873
2017,5,23,2,4874
2014,2,12,1,4875
2014,3,10,1,4876
2014,3,10,1,4877
2016,7,29,3,4878
2017,2,11,1,4879
2017,2,11,1,4880
2017,2,11,1,4881
2017,2,11,1,4882
2017,8,3,3,4883
2017,8,3,3,4884
2014,12,16,4,4885
2016,11,28,4,4886
2016,11,28,4,4887
2016,11,28,4,4888
2016,11,28,4,4889
2016,12,23,4,4890
2016,12,23,4,4891
2016,12,23,4,4892
2016,12,23,4,4893
2016,12,23,4,4894
2016,12,23,4,4895
2016,12,23,4,4896
2014,10,15,4,4897
2014,10,15,4,4898
2016,8,22,3,4899
2017,12,17,4,4900
2017,12,17,4,4901
2017,7,3,3,4902
2017,7,3,3,4903
2014,1,12,1,4904
2014,10,14,4,4905
2014,10,14,4,4906
2014,11,18,4,4907
2014,11,18,4,4908
2017,1,14,1,4909
2017,1,14,1,4910
2017,1,14,1,4911
2017,1,14,1,4912
2017,1,14,1,4913
2015,9,24,3,4914
2015,9,24,3,4915
2017,9,10,3,4916
2017,9,10,3,4917
2016,2,1,1,4918
2016,2,1,1,4919
2017,8,19,3,4920
2017,12,25,4,4921
2017,12,25,4,4922
2017,12,25,4,4923
2017,12,25,4,4924
2017,10,9,4,4925
2017,10,19,4,4926
2017,1,12,1,4927
2017,1,12,1,4928
2014,2,9,1,4929
2014,2,9,1,4930
2017,3,25,1,4931
2015,9,28,3,4932
2015,9,28,3,4933
2015,9,28,3,4934
2015,3,15,1,4935
2017,6,1,2,4936
2014,1,13,1,4937
2014,1,13,1,4938
2014,1,13,1,4939
2015,6,2,2,4940
2015,6,2,2,4941
2015,6,2,2,4942
2017,12,21,4,4943
2016,5,9,2,4944
2016,5,9,2,4945
2016,5,9,2,4946
2014,4,10,2,4947
2017,11,27,4,4948
2017,11,27,4,4949
2016,10,28,4,4950
2015,9,6,3,4951
2017,8,12,3,4952
2015,3,16,1,4953
2014,9,6,3,4954
2014,9,6,3,4955
2014,9,6,3,4956
2015,3,20,1,4957
2015,3,20,1,4958
2016,11,18,4,4959
2016,11,18,4,4960
2014,7,3,3,4961
2014,7,3,3,4962
2014,7,3,3,4963
2016,5,15,2,4964
2015,5,25,2,4965
2015,2,8,1,4966
2015,2,8,1,4967
2015,2,8,1,4968
2015,2,8,1,4969
2016,6,11,2,4970
2016,6,11,2,4971
2016,6,11,2,4972
2016,6,11,2,4973
2016,7,11,3,4974
2015,9,18,3,4975
2015,7,12,3,4976
2015,7,12,3,4977
2015,7,12,3,4978
2016,9,12,3,4979
2016,9,12,3,4980
2016,9,12,3,4981
2014,11,16,4,4982
2016,6,11,2,4983
2015,6,9,2,4984
2014,3,9,1,4985
2016,4,24,2,4986
2016,4,24,2,4987
2016,4,24,2,4988
2017,8,31,3,4989
2017,8,31,3,4990
2017,7,12,3,4991
2015,12,18,4,4992
2015,12,18,4,4993
2015,12,18,4,4994
2014,4,11,2,4995
2017,10,3,4,4996
2017,10,3,4,4997
2016,1,31,1,4998
2016,1,31,1,4999
2017,7,5,3,5000
2016,5,24,2,5001
2016,5,24,2,5002
2016,7,10,3,5003
2014,4,30,2,5004
2015,10,11,4,5005
2015,9,11,3,5006
2015,9,11,3,5007
2015,7,9,3,5008
2015,7,9,3,5009
2015,7,9,3,5010
2017,11,5,4,5011
2017,7,21,3,5012
2017,7,21,3,5013
2017,7,21,3,5014
2014,11,24,4,5015
2014,11,24,4,5016
2014,11,15,4,5017
2014,11,15,4,5018
2014,11,15,4,5019
2017,3,23,1,5020
2016,12,18,4,5021
2016,12,18,4,5022
2016,12,18,4,5023
2017,7,29,3,5024
2017,7,29,3,5025
2017,7,29,3,5026
2017,7,29,3,5027
2014,2,9,1,5028
2017,1,29,1,5029
2017,1,29,1,5030
2017,1,29,1,5031
2016,12,26,4,5032
2016,12,26,4,5033
2015,9,8,3,5034
2014,6,4,2,5035
2014,6,4,2,5036
2017,11,17,4,5037
2015,11,7,4,5038
2015,11,7,4,5039
2015,11,7,4,5040
2016,10,11,4,5041
2016,10,11,4,5042
2016,10,11,4,5043
2016,10,11,4,5044
2016,10,11,4,5045
2016,10,11,4,5046
2016,10,11,4,5047
2014,3,31,1,5048
2014,3,31,1,5049
2015,9,18,3,5050
2015,7,11,3,5051
2017,5,19,2,5052
2015,3,1,1,5053
2015,3,1,1,5054
2015,3,1,1,5055
2015,8,9,3,5056
2015,8,9,3,5057
2016,3,4,1,5058
2016,5,12,2,5059
2016,5,12,2,5060
2015,8,5,3,5061
2015,8,5,3,5062
2015,8,5,3,5063
2017,9,22,3,5064
2017,11,30,4,5065
2017,11,30,4,5066
2017,1,15,1,5067
2014,8,8,3,5068
2014,8,8,3,5069
2014,8,8,3,5070
2014,8,8,3,5071
2014,8,8,3,5072
2015,5,11,2,5073
2017,4,25,2,5074
2014,4,20,2,5075
2014,4,20,2,5076
2014,4,20,2,5077
2017,11,11,4,5078
2017,11,25,4,5079
2017,11,25,4,5080
2015,12,18,4,5081
2016,8,9,3,5082
2016,8,9,3,5083
2016,6,6,2,5084
2015,6,19,2,5085
2015,5,3,2,5086
2015,5,3,2,5087
2015,5,3,2,5088
2017,4,8,2,5089
2017,4,8,2,5090
2017,12,30,4,5091
2015,5,23,2,5092
2014,6,12,2,5093
2014,6,12,2,5094
2014,6,12,2,5095
2014,6,12,2,5096
2014,6,12,2,5097
2014,6,12,2,5098
2015,7,8,3,5099
2014,3,17,1,5100
2014,3,17,1,5101
2014,3,17,1,5102
2015,3,26,1,5103
2015,3,26,1,5104
2014,12,14,4,5105
2015,9,19,3,5106
2017,4,25,2,5107
2017,4,25,2,5108
2014,10,18,4,5109
2014,10,18,4,5110
2014,10,18,4,5111
2015,11,13,4,5112
2016,1,31,1,5113
2016,11,17,4,5114
2017,7,25,3,5115
2017,11,11,4,5116
2015,9,26,3,5117
2015,9,26,3,5118
2015,9,26,3,5119
2014,4,4,2,5120
2014,4,4,2,5121
2014,4,4,2,5122
2014,4,4,2,5123
2014,9,14,3,5124
2014,9,14,3,5125
2014,9,14,3,5126
2014,9,14,3,5127
2014,9,14,3,5128
2014,9,14,3,5129
2014,9,14,3,5130
2017,12,29,4,5131
2015,6,21,2,5132
2017,11,26,4,5133
2017,11,26,4,5134
2016,10,23,4,5135
2015,12,14,4,5136
2016,11,13,4,5137
2017,9,29,3,5138
2017,9,29,3,5139
2015,8,11,3,5140
2016,1,4,1,5141
2016,1,4,1,5142
2016,1,4,1,5143
2017,2,2,1,5144
2017,2,2,1,5145
2017,2,2,1,5146
2017,12,24,4,5147
2017,12,24,4,5148
2014,6,21,2,5149
2017,6,3,2,5150
2017,9,25,3,5151
2014,6,30,2,5152
2014,6,30,2,5153
2015,7,8,3,5154
2015,7,8,3,5155
2017,6,30,2,5156
2017,6,30,2,5157
2017,6,30,2,5158
2015,10,26,4,5159
2015,10,26,4,5160
2014,7,30,3,5161
2016,11,18,4,5162
2015,6,7,2,5163
2014,10,11,4,5164
2014,10,11,4,5165
2014,10,11,4,5166
2014,10,11,4,5167
2014,10,11,4,5168
2014,10,11,4,5169
2016,5,27,2,5170
2016,5,27,2,5171
2016,5,27,2,5172
2015,8,3,3,5173
2017,10,19,4,5174
2017,10,19,4,5175
2016,5,11,2,5176
2016,12,26,4,5177
2015,4,13,2,5178
2015,4,13,2,5179
2015,4,13,2,5180
2017,12,9,4,5181
2017,12,9,4,5182
2017,9,24,3,5183
2017,9,24,3,5184
2015,10,10,4,5185
2015,11,27,4,5186
2015,9,13,3,5187
2015,9,13,3,5188
2017,11,14,4,5189
2017,11,14,4,5190
2017,5,5,2,5191
2014,11,28,4,5192
2014,11,28,4,5193
2014,11,28,4,5194
2014,11,28,4,5195
2014,10,5,4,5196
2014,10,5,4,5197
2016,3,3,1,5198
2016,3,3,1,5199
2016,3,3,1,5200
2016,3,3,1,5201
2015,8,15,3,5202
2015,8,15,3,5203
2015,12,9,4,5204
2015,12,9,4,5205
2015,12,9,4,5206
2015,12,9,4,5207
2015,12,9,4,5208
2015,12,9,4,5209
2015,12,1,4,5210
2015,12,5,4,5211
2016,9,26,3,5212
2016,9,26,3,5213
2016,9,26,3,5214
2016,9,26,3,5215
2017,9,9,3,5216
2017,4,15,2,5217
2017,10,6,4,5218
2017,1,9,1,5219
2014,6,14,2,5220
2017,5,18,2,5221
2017,5,18,2,5222
2017,5,18,2,5223
2017,12,9,4,5224
2016,6,21,2,5225
2016,6,21,2,5226
2016,6,21,2,5227
2014,11,26,4,5228
2017,3,19,1,5229
2017,3,19,1,5230
2017,3,19,1,5231
2017,3,19,1,5232
2014,10,18,4,5233
2017,8,22,3,5234
2016,11,19,4,5235
2014,9,20,3,5236
2014,9,20,3,5237
2014,9,20,3,5238
2016,11,9,4,5239
2016,11,9,4,5240
2016,9,23,3,5241
2017,4,8,2,5242
2016,7,25,3,5243
2016,2,8,1,5244
2016,2,8,1,5245
2016,2,8,1,5246
2015,5,21,2,5247
2017,3,11,1,5248
2015,4,16,2,5249
2016,12,12,4,5250
2016,12,12,4,5251
2015,10,30,4,5252
2014,7,3,3,5253
2015,5,3,2,5254
2015,5,3,2,5255
2016,8,8,3,5256
2017,3,1,1,5257
2017,9,10,3,5258
2017,10,20,4,5259
2014,7,9,3,5260
2014,7,9,3,5261
2014,7,9,3,5262
2014,7,9,3,5263
2014,7,9,3,5264
2017,9,30,3,5265
2017,9,30,3,5266
2017,9,30,3,5267
2017,11,16,4,5268
2017,11,9,4,5269
2017,11,9,4,5270
2017,1,16,1,5271
2017,1,16,1,5272
2016,11,26,4,5273
2015,7,11,3,5274
2017,12,14,4,5275
2017,12,14,4,5276
2014,9,13,3,5277
2014,7,12,3,5278
2017,7,9,3,5279
2017,7,10,3,5280
2015,5,9,2,5281
2015,5,9,2,5282
2014,3,30,1,5283
2014,3,30,1,5284
2017,5,5,2,5285
2017,5,5,2,5286
2017,5,5,2,5287
2017,4,30,2,5288
2014,8,9,3,5289
2014,8,9,3,5290
2014,8,9,3,5291
2017,6,20,2,5292
2015,12,26,4,5293
2017,8,15,3,5294
2017,4,3,2,5295
2017,7,27,3,5296
2017,7,27,3,5297
2016,9,23,3,5298
2016,9,23,3,5299
2016,5,30,2,5300
2016,5,30,2,5301
2016,5,30,2,5302
2014,11,16,4,5303
2014,9,21,3,5304
2016,2,21,1,5305
2016,2,21,1,5306
2016,2,21,1,5307
2017,11,19,4,5308
2017,11,19,4,5309
2017,11,19,4,5310
2016,8,21,3,5311
2016,8,21,3,5312
2017,4,30,2,5313
2017,4,30,2,5314
2016,2,5,1,5315
2017,2,10,1,5316
2017,2,10,1,5317
2017,2,10,1,5318
2017,2,10,1,5319
2017,2,10,1,5320
2017,2,10,1,5321
2017,2,10,1,5322
2017,9,18,3,5323
2015,4,12,2,5324
2015,4,12,2,5325
2015,1,17,1,5326
2014,6,1,2,5327
2015,5,3,2,5328
2016,12,25,4,5329
2016,4,9,2,5330
2016,4,9,2,5331
2016,4,9,2,5332
2014,8,26,3,5333
2014,8,26,3,5334
2014,8,26,3,5335
2015,5,21,2,5336
2017,10,16,4,5337
2015,9,11,3,5338
2015,9,11,3,5339
2015,9,11,3,5340
2015,9,11,3,5341
2014,11,21,4,5342
2014,11,21,4,5343
2015,11,10,4,5344
2017,3,21,1,5345
2017,3,21,1,5346
2017,3,21,1,5347
2015,4,1,2,5348
2015,4,1,2,5349
2017,9,12,3,5350
2016,6,9,2,5351
2016,6,9,2,5352
2016,3,9,1,5353
2014,5,13,2,5354
2014,5,13,2,5355
2016,9,29,3,5356
2014,5,8,2,5357
2014,5,8,2,5358
2014,5,8,2,5359
2017,4,14,2,5360
2017,9,6,3,5361
2016,12,29,4,5362
2016,12,29,4,5363
2014,1,18,1,5364
2016,11,20,4,5365
2017,10,6,4,5366
2017,10,6,4,5367
2017,10,6,4,5368
2017,10,9,4,5369
2017,8,4,3,5370
2017,8,4,3,5371
2015,10,24,4,5372
2015,10,24,4,5373
2015,10,24,4,5374
2017,5,27,2,5375
2017,5,27,2,5376
2014,5,12,2,5377
2014,5,12,2,5378
2016,8,14,3,5379
2016,8,14,3,5380
2016,5,9,2,5381
2016,5,9,2,5382
2016,5,9,2,5383
2017,6,26,2,5384
2017,6,26,2,5385
2017,12,3,4,5386
2017,2,18,1,5387
2017,2,18,1,5388
2017,2,18,1,5389
2017,10,11,4,5390
2014,11,19,4,5391
2014,11,19,4,5392
2014,11,19,4,5393
2014,11,19,4,5394
2014,11,18,4,5395
2016,9,24,3,5396
2016,11,20,4,5397
2016,9,27,3,5398
2016,9,4,3,5399
2017,9,21,3,5400
2017,9,21,3,5401
2017,8,24,3,5402
2017,8,24,3,5403
2016,2,22,1,5404
2016,2,22,1,5405
2016,2,22,1,5406
2017,8,12,3,5407
2017,8,12,3,5408
2017,8,12,3,5409
2017,8,12,3,5410
2017,9,18,3,5411
2017,9,18,3,5412
2016,11,9,4,5413
2017,9,23,3,5414
2017,9,23,3,5415
2017,9,23,3,5416
2014,6,10,2,5417
2015,10,23,4,5418
2015,10,23,4,5419
2016,3,31,1,5420
2016,3,31,1,5421
2016,12,29,4,5422
2017,3,11,1,5423
2017,1,20,1,5424
2016,3,12,1,5425
2016,3,12,1,5426
2016,6,14,2,5427
2016,2,9,1,5428
2014,5,9,2,5429
2017,10,21,4,5430
2017,10,21,4,5431
2017,10,21,4,5432
2017,4,25,2,5433
2015,10,19,4,5434
2015,10,19,4,5435
2014,5,7,2,5436
2014,5,7,2,5437
2014,5,7,2,5438
2016,4,4,2,5439
2017,11,13,4,5440
2017,9,9,3,5441
2015,4,17,2,5442
2015,4,17,2,5443
2015,4,17,2,5444
2016,7,25,3,5445
2016,8,26,3,5446
2016,8,26,3,5447
2014,12,9,4,5448
2014,12,9,4,5449
2014,12,9,4,5450
2014,12,9,4,5451
2016,7,22,3,5452
2017,5,19,2,5453
2017,4,28,2,5454
2017,4,28,2,5455
2017,12,29,4,5456
2017,12,29,4,5457
2017,4,9,2,5458
2017,4,9,2,5459
2014,3,21,1,5460
2017,9,28,3,5461
2014,1,19,1,5462
2014,1,19,1,5463
2014,1,19,1,5464
2014,1,19,1,5465
2014,2,14,1,5466
2016,9,6,3,5467
2014,9,26,3,5468
2014,9,26,3,5469
2016,5,30,2,5470
2017,12,19,4,5471
2017,12,19,4,5472
2017,12,19,4,5473
2017,12,26,4,5474
2017,6,15,2,5475
2017,6,15,2,5476
2017,6,15,2,5477
2016,11,20,4,5478
2014,3,31,1,5479
2017,8,10,3,5480
2017,8,10,3,5481
2017,8,10,3,5482
2017,8,10,3,5483
2017,1,30,1,5484
2014,12,12,4,5485
2015,10,24,4,5486
2017,1,4,1,5487
2017,1,4,1,5488
2017,1,4,1,5489
2017,1,4,1,5490
2017,1,26,1,5491
2014,11,28,4,5492
2014,11,28,4,5493
2014,11,28,4,5494
2015,4,9,2,5495
2017,12,6,4,5496
2017,7,15,3,5497
2017,7,15,3,5498
2017,7,15,3,5499
2017,7,15,3,5500
2017,7,15,3,5501
2017,2,11,1,5502
2017,2,11,1,5503
2017,2,11,1,5504
2017,2,11,1,5505
2016,8,10,3,5506
2016,8,4,3,5507
2015,8,10,3,5508
2017,5,15,2,5509
2017,5,15,2,5510
2014,2,24,1,5511
2014,2,24,1,5512
2015,5,30,2,5513
2015,5,30,2,5514
2015,5,30,2,5515
2016,11,18,4,5516
2017,4,12,2,5517
2017,4,12,2,5518
2017,4,12,2,5519
2017,4,12,2,5520
2017,4,12,2,5521
2016,5,6,2,5522
2016,5,6,2,5523
2016,10,12,4,5524
2017,4,30,2,5525
2017,4,24,2,5526
2015,8,5,3,5527
2015,3,31,1,5528
2017,6,8,2,5529
2017,2,12,1,5530
2016,6,6,2,5531
2016,6,6,2,5532
2016,6,6,2,5533
2016,6,6,2,5534
2016,6,6,2,5535
2016,6,6,2,5536
2016,6,6,2,5537
2015,4,13,2,5538
2017,5,22,2,5539
2017,5,22,2,5540
2017,5,22,2,5541
2016,12,19,4,5542
2016,12,19,4,5543
2016,12,19,4,5544
2017,9,22,3,5545
2017,7,9,3,5546
2017,7,9,3,5547
2014,11,28,4,5548
2014,11,28,4,5549
2014,12,11,4,5550
2014,12,11,4,5551
2014,12,11,4,5552
2014,12,11,4,5553
2014,12,11,4,5554
2017,2,10,1,5555
2015,12,14,4,5556
2015,12,14,4,5557
2015,6,12,2,5558
2015,6,12,2,5559
2015,6,12,2,5560
2017,3,31,1,5561
2017,3,31,1,5562
2017,3,31,1,5563
2017,3,13,1,5564
2017,3,13,1,5565
2017,3,13,1,5566
2017,3,13,1,5567
2017,3,13,1,5568
2017,3,13,1,5569
2017,3,13,1,5570
2014,5,12,2,5571
2014,5,12,2,5572
2014,5,12,2,5573
2014,5,12,2,5574
2014,5,12,2,5575
2016,12,12,4,5576
2016,12,12,4,5577
2017,9,9,3,5578
2017,9,9,3,5579
2017,9,9,3,5580
2017,4,10,2,5581
2016,9,5,3,5582
2014,12,15,4,5583
2017,11,30,4,5584
2017,11,30,4,5585
2017,11,30,4,5586
2015,3,19,1,5587
2014,7,19,3,5588
2016,8,12,3,5589
2016,8,12,3,5590
2014,10,13,4,5591
2014,10,13,4,5592
2017,11,19,4,5593
2017,9,24,3,5594
2017,9,24,3,5595
2015,9,25,3,5596
2017,2,13,1,5597
2017,2,13,1,5598
2014,3,10,1,5599
2014,3,10,1,5600
2014,3,10,1,5601
2016,8,27,3,5602
2016,8,27,3,5603
2015,3,12,1,5604
2016,9,20,3,5605
2016,9,20,3,5606
2017,3,25,1,5607
2015,6,12,2,5608
2017,8,31,3,5609
2015,5,10,2,5610
2017,8,18,3,5611
2017,8,18,3,5612
2016,2,2,1,5613
2016,8,23,3,5614
2016,8,23,3,5615
2016,8,23,3,5616
2017,6,30,2,5617
2015,9,18,3,5618
2016,9,25,3,5619
2016,9,25,3,5620
2016,9,25,3,5621
2016,9,25,3,5622
2016,10,24,4,5623
2016,10,24,4,5624
2014,9,29,3,5625
2014,9,29,3,5626
2017,6,26,2,5627
2017,6,26,2,5628
2016,8,21,3,5629
2014,11,2,4,5630
2014,11,2,4,5631
2014,11,2,4,5632
2016,9,23,3,5633
2015,5,12,2,5634
2017,3,9,1,5635
2017,3,9,1,5636
2017,3,26,1,5637
2014,12,21,4,5638
2014,12,21,4,5639
2014,9,23,3,5640
2017,2,4,1,5641
2016,1,4,1,5642
2015,5,15,2,5643
2017,3,23,1,5644
2017,4,14,2,5645
2015,4,1,2,5646
2017,2,11,1,5647
2017,7,17,3,5648
2017,7,17,3,5649
2017,7,17,3,5650
2017,7,17,3,5651
2017,6,10,2,5652
2014,4,11,2,5653
2016,12,18,4,5654
2016,12,18,4,5655
2016,12,18,4,5656
2016,12,18,4,5657
2016,12,18,4,5658
2016,12,18,4,5659
2016,12,18,4,5660
2016,9,24,3,5661
2016,9,24,3,5662
2016,7,21,3,5663
2016,7,21,3,5664
2016,7,21,3,5665
2016,7,21,3,5666
2016,11,6,4,5667
2016,11,6,4,5668
2016,11,6,4,5669
2015,9,6,3,5670
2015,9,6,3,5671
2017,10,27,4,5672
2017,10,27,4,5673
2016,1,22,1,5674
2014,5,28,2,5675
2014,5,28,2,5676
2014,12,29,4,5677
2016,7,28,3,5678
2016,7,28,3,5679
2016,9,24,3,5680
2016,9,24,3,5681
2014,2,4,1,5682
2014,2,4,1,5683
2014,2,4,1,5684
2015,5,11,2,5685
2014,7,28,3,5686
2014,7,28,3,5687
2014,7,28,3,5688
2015,12,26,4,5689
2015,10,12,4,5690
2015,10,12,4,5691
2015,10,12,4,5692
2015,10,12,4,5693
2015,10,12,4,5694
2016,5,5,2,5695
2017,10,14,4,5696
2017,10,14,4,5697
2016,5,11,2,5698
2017,3,11,1,5699
2016,11,24,4,5700
2016,11,24,4,5701
2014,12,14,4,5702
2014,12,14,4,5703
2014,12,14,4,5704
2014,3,11,1,5705
2017,9,22,3,5706
2015,8,5,3,5707
2015,8,5,3,5708
2015,8,5,3,5709
2015,8,5,3,5710
2015,8,5,3,5711
2017,7,31,3,5712
2014,1,3,1,5713
2017,9,25,3,5714
2015,9,10,3,5715
2015,9,10,3,5716
2015,9,10,3,5717
2015,9,10,3,5718
2017,3,29,1,5719
2015,11,14,4,5720
2015,11,14,4,5721
2015,11,14,4,5722
2016,9,26,3,5723
2014,9,22,3,5724
2015,9,25,3,5725
2015,4,5,2,5726
2017,8,12,3,5727
2017,8,12,3,5728
2017,8,12,3,5729
2017,8,12,3,5730
2017,8,12,3,5731
2017,6,29,2,5732
2017,6,29,2,5733
2017,6,29,2,5734
2014,6,29,2,5735
2014,1,20,1,5736
2014,1,20,1,5737
2016,12,31,4,5738
2017,3,28,1,5739
2017,3,28,1,5740
2017,3,28,1,5741
2017,3,28,1,5742
2017,3,28,1,5743
2017,3,28,1,5744
2017,3,28,1,5745
2016,8,12,3,5746
2016,8,12,3,5747
2016,8,12,3,5748
2017,11,18,4,5749
2014,5,30,2,5750
2016,1,22,1,5751
2016,1,22,1,5752
2016,3,2,1,5753
2015,3,29,1,5754
2014,10,14,4,5755
2014,10,14,4,5756
2015,11,8,4,5757
2015,11,22,4,5758
2016,12,30,4,5759
2016,12,30,4,5760
2017,12,8,4,5761
2017,12,8,4,5762
2015,3,11,1,5763
2015,10,9,4,5764
2014,8,11,3,5765
2016,8,10,3,5766
2017,8,9,3,5767
2015,2,25,1,5768
2015,2,25,1,5769
2015,9,24,3,5770
2015,9,24,3,5771
2015,11,26,4,5772
2016,8,31,3,5773
2016,12,4,4,5774
2016,12,4,4,5775
2016,4,12,2,5776
2016,4,12,2,5777
2014,11,11,4,5778
2014,11,11,4,5779
2015,2,4,1,5780
2015,12,12,4,5781
2015,12,12,4,5782
2015,12,12,4,5783
2017,2,10,1,5784
2017,2,10,1,5785
2017,2,10,1,5786
2017,2,10,1,5787
2017,10,4,4,5788
2017,10,4,4,5789
2017,9,29,3,5790
2017,9,29,3,5791
2017,9,29,3,5792
2017,9,29,3,5793
2017,9,29,3,5794
2014,9,29,3,5795
2014,9,29,3,5796
2014,9,29,3,5797
2014,9,29,3,5798
2014,8,20,3,5799
2014,11,7,4,5800
2014,11,7,4,5801
2015,3,22,1,5802
2017,12,5,4,5803
2017,11,13,4,5804
2017,11,13,4,5805
2016,4,9,2,5806
2016,4,9,2,5807
2016,4,9,2,5808
2016,6,2,2,5809
2015,3,22,1,5810
2015,3,22,1,5811
2015,3,22,1,5812
2015,2,7,1,5813
2015,6,15,2,5814
2014,11,26,4,5815
2014,11,26,4,5816
2014,11,26,4,5817
2014,11,26,4,5818
2014,11,26,4,5819
2017,12,5,4,5820
2017,12,5,4,5821
2017,12,5,4,5822
2017,12,5,4,5823
2014,2,5,1,5824
2017,3,9,1,5825
2017,3,9,1,5826
2017,3,9,1,5827
2017,3,9,1,5828
2016,3,12,1,5829
2016,3,12,1,5830
2015,7,18,3,5831
2016,7,21,3,5832
2016,7,21,3,5833
2015,9,6,3,5834
2015,9,6,3,5835
2015,9,6,3,5836
2017,11,27,4,5837
2015,3,27,1,5838
2015,9,22,3,5839
2015,9,22,3,5840
2015,11,17,4,5841
2015,11,17,4,5842
2015,11,17,4,5843
2015,11,17,4,5844
2015,11,17,4,5845
2015,11,17,4,5846
2015,11,17,4,5847
2015,10,11,4,5848
2015,10,11,4,5849
2015,10,11,4,5850
2015,10,11,4,5851
2015,10,11,4,5852
2014,10,9,4,5853
2015,5,8,2,5854
2015,5,8,2,5855
2015,5,8,2,5856
2015,5,8,2,5857
2017,3,9,1,5858
2015,1,11,1,5859
2015,4,29,2,5860
2016,1,5,1,5861
2016,1,5,1,5862
2016,1,5,1,5863
2014,5,8,2,5864
2014,5,8,2,5865
2014,5,8,2,5866
2016,4,1,2,5867
2016,4,1,2,5868
2016,7,11,3,5869
2016,6,14,2,5870
2016,9,24,3,5871
2017,3,30,1,5872
2017,4,6,2,5873
2017,4,6,2,5874
2015,7,4,3,5875
2014,5,21,2,5876
2014,5,21,2,5877
2014,5,21,2,5878
2016,5,9,2,5879
2016,9,18,3,5880
2016,9,18,3,5881
2016,9,18,3,5882
2016,3,13,1,5883
2016,3,13,1,5884
2014,10,16,4,5885
2014,10,16,4,5886
2017,8,10,3,5887
2015,7,5,3,5888
2016,4,14,2,5889
2016,11,21,4,5890
2016,11,21,4,5891
2016,11,21,4,5892
2017,10,9,4,5893
2017,9,9,3,5894
2014,1,11,1,5895
2014,1,11,1,5896
2016,3,4,1,5897
2016,3,4,1,5898
2017,12,1,4,5899
2015,11,20,4,5900
2016,11,27,4,5901
2017,6,11,2,5902
2017,6,11,2,5903
2017,6,11,2,5904
2017,6,11,2,5905
2017,6,11,2,5906
